"site","transect","subQuadrat","ID","fl","fs","fps","surv","time","TSF","stage","density","density2","transitionJ","transitionSR","transitionLR"
"siteE",2,5,"CY2.5.28",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.29",1,1,3,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.30",1,1,1,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.31",1,1,1,0,2014,"three","LR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.32",1,1,2,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.33",1,1,1,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.36",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.37",1,1,6,0,2014,"three","LR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.40",1,1,4,0,2014,"three","LR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.42",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.43",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.45",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.47",1,1,2,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.48",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.49",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.51",0,NA,NA,1,2014,"three","LR",50,2500,NA,NA,0
"siteE",2,5,"CY2.5.52",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.53",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.58",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.59",1,1,3,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.60",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.63",1,1,3,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.64",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.68",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.72",1,1,3,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.73",1,1,3,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.75",1,1,6,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.76",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.78",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.81",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,5,"CY2.5.82",0,NA,NA,0,2014,"three","SR",50,2500,NA,NA,NA
"siteE",2,6,"CY2.6.1",1,1,3,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.2",1,1,1,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.7",1,1,3,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.13",1,1,3,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.16",1,1,5,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.17",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.22",1,1,5,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.24",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.25",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.26",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.27",1,1,4,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.30",1,1,4,0,2014,"three","LR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.36",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.39",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.41",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.42",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.43",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.44",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.45",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.47",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.49",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.52",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.54",1,1,3,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.55",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.56",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.57",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.59",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.60",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.69",0,NA,NA,0,2014,"three","LR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.72",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.75",1,1,2,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.76",0,NA,NA,0,2014,"three","LR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.77",1,2,2,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.78",1,1,5,0,2014,"three","LR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.83",1,1,2,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.88",1,1,1,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.89",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.90",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.91",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.92",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.93",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.94",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.95",1,1,2,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.96",1,1,2,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.97",1,1,2,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.99",1,1,2,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.103",1,1,1,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.108",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.111",1,1,2,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.112",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.113",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.114",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.116",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.117",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.119",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.120",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.121",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.122",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.123",1,1,3,0,2014,"three","LR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.125",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.127",1,1,4,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.128",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.129",1,1,4,0,2014,"three","LR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.133",1,1,3,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.134",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.135",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.136",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.137",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.138",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.140",1,1,4,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.141",1,1,4,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.142",1,3,2,0,2014,"three","LR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.143",1,1,4,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.145",1,1,3,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.146",0,NA,NA,0,2014,"three","LR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.151",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.152",0,NA,NA,1,2014,"three","LR",98,9604,NA,NA,0
"siteE",2,6,"CY2.6.154",0,NA,NA,0,2014,"three","LR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.155",1,1,2,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.157",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.158",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.160",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.164",1,1,2,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.165",0,NA,NA,0,2014,"three","LR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.167",1,1,2,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.169",1,1,4,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.171",1,1,3,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.172",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.174",1,1,3,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.175",1,1,3,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.176",1,1,4,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.177",1,1,2,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.178",1,1,5,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.179",1,1,7,0,2014,"three","LR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.180",1,3,3,0,2014,"three","LR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.186",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.189",1,1,5,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,6,"CY2.6.192",0,NA,NA,0,2014,"three","SR",98,9604,NA,NA,NA
"siteE",2,7,"CY2.7.2",1,2,3,0,2014,"three","LR",13,169,NA,NA,NA
"siteE",2,7,"CY2.7.4",0,NA,NA,0,2014,"three","LR",13,169,NA,NA,NA
"siteE",2,7,"CY2.7.5",1,1,4,0,2014,"three","SR",13,169,NA,NA,NA
"siteE",2,7,"CY2.7.6",1,1,2,0,2014,"three","SR",13,169,NA,NA,NA
"siteE",2,7,"CY2.7.7",0,NA,NA,0,2014,"three","SD",13,169,NA,NA,NA
"siteE",2,7,"CY2.7.8",0,NA,NA,0,2014,"three","J",13,169,NA,NA,NA
"siteE",2,7,"CY2.7.9",0,NA,NA,0,2014,"three","J",13,169,NA,NA,NA
"siteE",2,7,"CY2.7.10",0,NA,NA,0,2014,"three","J",13,169,NA,NA,NA
"siteE",2,7,"CY2.7.11",0,NA,NA,0,2014,"three","J",13,169,NA,NA,NA
"siteE",2,7,"CY2.7.12",0,NA,NA,0,2014,"three","J",13,169,NA,NA,NA
"siteE",2,7,"CY2.7.13",0,NA,NA,0,2014,"three","J",13,169,NA,NA,NA
"siteE",2,7,"CY2.7.14",0,NA,NA,0,2014,"three","J",13,169,NA,NA,NA
"siteE",2,7,"CY2.7.15",0,NA,NA,0,2014,"three","J",13,169,NA,NA,NA
"siteE",2,8,"CY2.8.1",1,2,2,0,2014,"three","LR",9,81,NA,NA,NA
"siteE",2,8,"CY2.8.2",1,1,3,0,2014,"three","LR",9,81,NA,NA,NA
"siteE",2,8,"CY2.8.3",0,NA,NA,1,2014,"three","LR",9,81,NA,NA,1
"siteE",2,8,"CY2.8.7",1,1,5,0,2014,"three","LR",9,81,NA,NA,NA
"siteE",2,8,"CY2.8.9",1,1,4,0,2014,"three","SR",9,81,NA,NA,NA
"siteE",2,8,"CY2.8.11",1,1,2,0,2014,"three","SR",9,81,NA,NA,NA
"siteE",2,8,"CY2.8.12",1,1,5,0,2014,"three","LR",9,81,NA,NA,NA
"siteE",2,8,"CY2.8.13",0,NA,NA,0,2014,"three","SR",9,81,NA,NA,NA
"siteE",2,8,"CY2.8.14",0,NA,NA,0,2014,"three","J",9,81,NA,NA,NA
"siteE",2,9,"CY2.9.1",1,3,3,0,2014,"three","LR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.2",1,1,5,0,2014,"three","LR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.3",1,1,2,1,2014,"three","SR",38,1444,NA,0,NA
"siteE",2,9,"CY2.9.4",1,1,4,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.7",1,1,2,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.8",1,1,5,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.9",1,1,3,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.11",1,2,2,1,2014,"three","LR",38,1444,NA,NA,0
"siteE",2,9,"CY2.9.12",1,1,3,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.13",1,1,2,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.14",1,4,2,0,2014,"three","LR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.15",1,3,2,0,2014,"three","LR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.16",1,4,2,0,2014,"three","LR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.19",1,3,3,0,2014,"three","LR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.22",1,1,3,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.23",1,1,4,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.24",1,2,3,0,2014,"three","LR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.25",1,1,5,1,2014,"three","SR",38,1444,NA,0,NA
"siteE",2,9,"CY2.9.28",1,1,3,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.30",1,1,2,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.31",0,NA,NA,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.33",0,NA,NA,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.34",1,1,2,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.35",1,1,1,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.36",1,1,2,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.37",1,1,2,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.39",0,NA,NA,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.40",1,1,2,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.42",1,1,4,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.43",1,1,3,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.44",1,2,4,1,2014,"three","LR",38,1444,NA,NA,1
"siteE",2,9,"CY2.9.45",1,1,3,0,2014,"three","SR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.46",1,1,4,1,2014,"three","LR",38,1444,NA,NA,0
"siteE",2,9,"CY2.9.47",1,1,4,1,2014,"three","SR",38,1444,NA,0,NA
"siteE",2,9,"CY2.9.49",1,3,3,1,2014,"three","LR",38,1444,NA,NA,1
"siteE",2,9,"CY2.9.50",1,5,1,0,2014,"three","LR",38,1444,NA,NA,NA
"siteE",2,9,"CY2.9.51",0,NA,NA,1,2014,"three","SR",38,1444,NA,0,NA
"siteE",2,9,"CY2.9.52",0,NA,NA,1,2014,"three","J",38,1444,0,NA,NA
"siteE",2,10,"CY2.10.2",1,1,1,1,2014,"three","LR",13,169,NA,NA,0
"siteE",2,10,"CY2.10.3",0,NA,NA,1,2014,"three","LR",13,169,NA,NA,0
"siteE",2,10,"CY2.10.5",0,NA,NA,0,2014,"three","SR",13,169,NA,NA,NA
"siteE",2,10,"CY2.10.8",0,NA,NA,0,2014,"three","SR",13,169,NA,NA,NA
"siteE",2,10,"CY2.10.9",0,NA,NA,0,2014,"three","SR",13,169,NA,NA,NA
"siteE",2,10,"CY2.10.12",0,NA,NA,1,2014,"three","SR",13,169,NA,1,NA
"siteE",2,10,"CY2.10.14",0,NA,NA,1,2014,"three","SR",13,169,NA,0,NA
"siteE",2,10,"CY2.10.15",0,NA,NA,1,2014,"three","LR",13,169,NA,NA,0
"siteE",2,10,"CY2.10.16",1,3,2,1,2014,"three","LR",13,169,NA,NA,1
"siteE",2,10,"CY2.10.17",1,3,2,0,2014,"three","LR",13,169,NA,NA,NA
"siteE",2,10,"CY2.10.18",0,NA,NA,1,2014,"three","LR",13,169,NA,NA,0
"siteE",2,10,"CY2.10.19",1,3,4,1,2014,"three","LR",13,169,NA,NA,0
"siteE",2,10,"CY2.10.20",1,5,3,1,2014,"three","LR",13,169,NA,NA,0
"siteE",3,4,"CY3.4.1",1,1,4,0,2014,"three","SR",3,9,NA,NA,NA
"siteE",3,4,"CY3.4.3",0,NA,NA,0,2014,"three","SR",3,9,NA,NA,NA
"siteE",3,4,"CY3.4.4",1,1,11,1,2014,"three","LR",3,9,NA,NA,0
"siteE",3,5,"CY3.5.2",1,1,7,0,2014,"three","LR",10,100,NA,NA,NA
"siteE",3,5,"CY3.5.3",1,1,3,0,2014,"three","SR",10,100,NA,NA,NA
"siteE",3,5,"CY3.5.4",1,2,4,0,2014,"three","LR",10,100,NA,NA,NA
"siteE",3,5,"CY3.5.5",1,5,4,1,2014,"three","LR",10,100,NA,NA,0
"siteE",3,5,"CY3.5.6",1,1,8,0,2014,"three","LR",10,100,NA,NA,NA
"siteE",3,5,"CY3.5.7",1,1,6,0,2014,"three","LR",10,100,NA,NA,NA
"siteE",3,5,"CY3.5.8",1,2,4,0,2014,"three","LR",10,100,NA,NA,NA
"siteE",3,5,"CY3.5.11",1,3,2,0,2014,"three","LR",10,100,NA,NA,NA
"siteE",3,5,"CY3.5.12",1,3,4,0,2014,"three","LR",10,100,NA,NA,NA
"siteE",3,5,"CY3.5.13",1,6,3,0,2014,"three","LR",10,100,NA,NA,NA
"siteE",3,6,"CY3.6.1",1,1,3,1,2014,"three","LR",20,400,NA,NA,0
"siteE",3,6,"CY3.6.3",0,NA,NA,0,2014,"three","LR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.4",1,1,5,0,2014,"three","SR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.5",0,NA,NA,0,2014,"three","SR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.7",1,1,5,0,2014,"three","SR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.8",0,NA,NA,0,2014,"three","SR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.10",1,1,3,0,2014,"three","SR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.11",0,NA,NA,0,2014,"three","SR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.15",1,1,5,0,2014,"three","SR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.16",1,1,7,0,2014,"three","LR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.17",1,1,4,0,2014,"three","SR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.20",0,NA,NA,0,2014,"three","LR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.21",1,1,6,0,2014,"three","SR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.22",0,NA,NA,0,2014,"three","LR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.23",1,1,12,0,2014,"three","LR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.24",0,NA,NA,0,2014,"three","SR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.25",1,3,4,0,2014,"three","LR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.26",0,NA,NA,0,2014,"three","SR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.28",1,1,4,0,2014,"three","LR",20,400,NA,NA,NA
"siteE",3,6,"CY3.6.29",0,NA,NA,0,2014,"three","J",20,400,NA,NA,NA
"siteE",3,7,"CY3.7.1",0,NA,NA,0,2014,"three","SR",3,9,NA,NA,NA
"siteE",3,7,"CY3.7.2",0,NA,NA,0,2014,"three","SR",3,9,NA,NA,NA
"siteE",3,7,"CY3.7.3",1,1,5,0,2014,"three","LR",3,9,NA,NA,NA
"siteE",3,8,"CY3.8.1",0,NA,NA,0,2014,"three","SR",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.2",0,NA,NA,0,2014,"three","J",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.3",0,NA,NA,0,2014,"three","SR",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.4",0,NA,NA,0,2014,"three","J",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.5",0,NA,NA,0,2014,"three","LR",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.6",0,NA,NA,0,2014,"three","J",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.7",0,NA,NA,0,2014,"three","SR",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.8",0,NA,NA,0,2014,"three","SR",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.10",0,NA,NA,0,2014,"three","LR",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.12",0,NA,NA,0,2014,"three","J",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.13",0,NA,NA,0,2014,"three","SR",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.14",0,NA,NA,0,2014,"three","LR",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.20",0,NA,NA,0,2014,"three","SD",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.21",0,NA,NA,0,2014,"three","SR",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.22",0,NA,NA,0,2014,"three","J",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.23",0,NA,NA,0,2014,"three","SD",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.24",0,NA,NA,0,2014,"three","J",18,324,NA,NA,NA
"siteE",3,8,"CY3.8.25",0,NA,NA,0,2014,"three","J",18,324,NA,NA,NA
"siteE",3,9,"CY3.9.2",1,9,4,0,2014,"three","LR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.3",1,5,3,0,2014,"three","LR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.4",1,1,4,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.5",1,1,2,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.6",0,NA,NA,0,2014,"three","LR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.8",1,1,2,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.9",1,1,4,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.10",1,1,2,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.12",1,4,4,0,2014,"three","LR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.13",1,1,4,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.16",1,1,4,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.17",1,1,1,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.22",0,NA,NA,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.24",1,1,4,1,2014,"three","SR",29,841,NA,0,NA
"siteE",3,9,"CY3.9.25",0,NA,NA,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.26",1,1,4,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.27",1,3,2,0,2014,"three","LR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.28",1,1,4,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.30",1,1,1,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.32",1,1,2,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.33",0,NA,NA,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.34",0,NA,NA,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.36",1,1,2,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.38",1,1,4,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.40",1,1,3,0,2014,"three","SR",29,841,NA,NA,NA
"siteE",3,9,"CY3.9.41",1,1,6,0,2014,"three","LR",29,841,NA,NA,NA
