"ID","year","stage_surv","transRA","recruits","season","surv"
820,"2005","Y",NA,NA,"summer",1
821,"2005","J",NA,NA,"winter",0
821,"2005",NA,NA,NA,"summer",NA
822,"2005","J",NA,NA,"winter",0
822,"2005",NA,NA,NA,"summer",NA
782,"2005","Y",NA,NA,"winter",NA
782,"2005",NA,NA,NA,"summer",NA
823,"2005","J",NA,NA,"winter",0
823,"2005",NA,NA,NA,"summer",NA
824,"2005","Y",1,NA,"winter",1
824,"2005","RA",NA,NA,"summer",1
825,"2005","J",NA,NA,"winter",1
825,"2005","Y",NA,NA,"summer",1
826,"2005","J",NA,NA,"winter",0
826,"2005",NA,NA,NA,"summer",NA
785,"2005","Y",1,NA,"winter",1
785,"2005","RA",NA,5,"summer",1
827,"2005","J",NA,NA,"winter",0
827,"2005",NA,NA,NA,"summer",NA
828,"2005","J",NA,NA,"winter",0
828,"2005",NA,NA,NA,"summer",NA
786,"2005",NA,NA,NA,"winter",0
786,"2005",NA,NA,NA,"summer",NA
788,"2005","Y",1,NA,"winter",1
788,"2005","RA",NA,2,"summer",1
790,"2005","Y",NA,NA,"winter",0
790,"2005",NA,NA,NA,"summer",NA
792,"2005","Y",0,NA,"winter",1
792,"2005","NRA",NA,NA,"summer",1
793,"2005","Y",0,NA,"winter",1
793,"2005","NRA",NA,NA,"summer",1
829,"2005","J",NA,NA,"winter",0
829,"2005",NA,NA,NA,"summer",NA
796,"2005","Y",NA,NA,"winter",1
796,"2005",NA,NA,NA,"summer",0
798,"2005","Y",1,NA,"winter",1
798,"2005","RA",NA,NA,"summer",1
799,"2005","Y",NA,NA,"winter",0
799,"2005",NA,NA,NA,"summer",NA
800,"2005","Y",NA,NA,"winter",1
800,"2005",NA,NA,NA,"summer",0
731,"2005","NRA",1,NA,"winter",1
731,"2005","RA",NA,3,"summer",1
732,"2005","RA",1,NA,"winter",1
732,"2005","RA",NA,7,"summer",1
801,"2005","Y",1,NA,"winter",1
801,"2005","RA",NA,4,"summer",1
803,"2005","Y",NA,NA,"winter",0
803,"2005",NA,NA,NA,"summer",NA
804,"2005","Y",1,NA,"winter",1
804,"2005","RA",NA,7,"summer",1
805,"2005","Y",0,NA,"winter",1
805,"2005","NRA",NA,NA,"summer",1
806,"2005","Y",1,NA,"winter",1
806,"2005","RA",NA,NA,"summer",1
807,"2005","Y",1,NA,"winter",1
807,"2005","RA",NA,NA,"summer",1
810,"2005","Y",NA,NA,"winter",0
810,"2005",NA,NA,NA,"summer",NA
619,"2005","RA",1,NA,"winter",1
619,"2005","RA",NA,NA,"summer",1
735,"2005","RA",1,NA,"winter",1
735,"2005","RA",NA,6,"summer",1
736,"2005",NA,NA,NA,"winter",NA
736,"2005",NA,NA,NA,"summer",NA
737,"2005","RA",1,NA,"winter",1
737,"2005","RA",NA,NA,"summer",1
739,"2005","NRA",NA,NA,"winter",NA
739,"2005",NA,NA,NA,"summer",NA
830,"2005","J",NA,NA,"winter",0
830,"2005",NA,NA,NA,"summer",NA
831,"2005","J",NA,NA,"winter",0
831,"2005",NA,NA,NA,"summer",NA
742,"2005","RA",1,NA,"winter",1
742,"2005","RA",NA,NA,"summer",1
832,"2005","J",NA,NA,"winter",0
832,"2005",NA,NA,NA,"summer",NA
833,"2005","J",NA,NA,"winter",1
833,"2005","Y",NA,NA,"summer",1
834,"2005","J",NA,NA,"winter",1
834,"2005","Y",NA,NA,"summer",0
835,"2005","J",NA,NA,"winter",1
835,"2005","Y",NA,NA,"summer",1
836,"2005","J",NA,NA,"winter",0
836,"2005",NA,NA,NA,"summer",NA
837,"2005","J",NA,NA,"winter",0
837,"2005",NA,NA,NA,"summer",NA
838,"2005","J",NA,NA,"winter",1
838,"2005","Y",NA,NA,"summer",1
839,"2005","RA",NA,NA,"winter",0
839,"2005",NA,NA,NA,"summer",NA
840,"2005","J",NA,NA,"winter",0
840,"2005",NA,NA,NA,"summer",NA
841,"2005","J",NA,NA,"winter",0
841,"2005",NA,NA,NA,"summer",NA
842,"2005","J",NA,NA,"winter",0
842,"2005",NA,NA,NA,"summer",NA
843,"2005","J",NA,NA,"winter",0
843,"2005",NA,NA,NA,"summer",NA
844,"2005","J",NA,NA,"winter",1
844,"2005","Y",NA,NA,"summer",1
845,"2005","J",NA,NA,"winter",0
845,"2005",NA,NA,NA,"summer",NA
846,"2005","J",NA,NA,"winter",1
846,"2005","Y",NA,NA,"summer",1
847,"2005","J",NA,NA,"winter",1
847,"2005","Y",NA,NA,"summer",1
848,"2005","J",NA,NA,"winter",1
848,"2005","Y",NA,NA,"summer",1
849,"2005","J",NA,NA,"winter",0
849,"2005",NA,NA,NA,"summer",NA
850,"2005","J",NA,NA,"winter",0
850,"2005",NA,NA,NA,"summer",NA
851,"2005","J",NA,NA,"winter",1
851,"2005","Y",NA,NA,"summer",0
852,"2005","J",NA,NA,"winter",0
852,"2005",NA,NA,NA,"summer",NA
853,"2005","J",NA,NA,"winter",0
853,"2005",NA,NA,NA,"summer",NA
854,"2005","J",NA,NA,"winter",1
854,"2005","Y",NA,NA,"summer",1
855,"2005","J",NA,NA,"winter",1
855,"2005","Y",NA,NA,"summer",0
856,"2005","J",NA,NA,"winter",0
856,"2005",NA,NA,NA,"summer",NA
857,"2005","J",NA,NA,"winter",0
857,"2005",NA,NA,NA,"summer",NA
858,"2005","J",NA,NA,"winter",1
858,"2005","Y",NA,NA,"summer",1
744,"2005","RA",1,NA,"winter",1
744,"2005","RA",NA,2,"summer",1
645,"2006","RA",0,NA,"winter",1
645,"2006","NRA",NA,NA,"summer",1
598,"2006","RA",1,NA,"winter",1
598,"2006","RA",NA,NA,"summer",1
463,"2006","RA",NA,NA,"winter",1
463,"2006",NA,NA,NA,"summer",1
499,"2006","RA",NA,NA,"winter",0
499,"2006",NA,NA,NA,"summer",NA
561,"2006","RA",0,NA,"winter",1
561,"2006","NRA",NA,NA,"summer",0
606,"2006",NA,NA,NA,"winter",NA
606,"2006",NA,NA,NA,"summer",NA
575,"2006","RA",NA,NA,"winter",0
575,"2006",NA,NA,NA,"summer",NA
622,"2006","RA",NA,NA,"winter",0
622,"2006",NA,NA,NA,"summer",NA
665,"2006",NA,NA,NA,"winter",NA
665,"2006",NA,NA,NA,"summer",NA
634,"2006",NA,NA,NA,"winter",NA
634,"2006",NA,NA,NA,"summer",NA
669,"2006","RA",1,NA,"winter",1
669,"2006","RA",NA,NA,"summer",1
637,"2006","RA",1,NA,"winter",1
637,"2006","RA",NA,6,"summer",1
671,"2006","RA",NA,NA,"winter",0
671,"2006",NA,NA,NA,"summer",NA
672,"2006",NA,NA,NA,"winter",0
672,"2006",NA,NA,NA,"summer",NA
673,"2006","RA",1,NA,"winter",1
673,"2006","RA",NA,5,"summer",1
539,"2006","RA",1,NA,"winter",1
539,"2006","RA",NA,3,"summer",1
647,"2006","RA",1,NA,"winter",1
647,"2006","RA",NA,NA,"summer",0
650,"2006","RA",1,NA,"winter",1
650,"2006","RA",NA,4,"summer",1
682,"2006","RA",NA,NA,"winter",0
682,"2006",NA,NA,NA,"summer",NA
542,"2006","RA",1,NA,"winter",1
542,"2006","RA",NA,4,"summer",1
686,"2006","RA",1,NA,"winter",1
686,"2006","RA",NA,NA,"summer",1
689,"2006","RA",1,NA,"winter",1
689,"2006","RA",NA,1,"summer",1
690,"2006","RA",1,NA,"winter",1
690,"2006","RA",NA,NA,"summer",1
657,"2006","RA",1,NA,"winter",1
657,"2006","RA",NA,4,"summer",1
661,"2006","NRA",NA,NA,"winter",NA
661,"2006",NA,NA,NA,"summer",NA
698,"2006","RA",1,NA,"winter",1
698,"2006","RA",NA,3,"summer",1
705,"2006","RA",1,NA,"winter",1
705,"2006","RA",NA,6,"summer",1
708,"2006","RA",1,NA,"winter",1
708,"2006","RA",NA,6,"summer",1
617,"2006","RA",1,NA,"winter",1
617,"2006","RA",NA,1,"summer",1
715,"2006","RA",1,NA,"winter",1
715,"2006","RA",NA,NA,"summer",1
717,"2006","RA",NA,NA,"winter",0
717,"2006",NA,NA,NA,"summer",NA
718,"2006","RA",1,NA,"winter",1
718,"2006","RA",NA,5,"summer",1
721,"2006","RA",NA,NA,"winter",1
721,"2006",NA,NA,NA,"summer",1
723,"2006","RA",1,NA,"winter",1
723,"2006","RA",NA,5,"summer",1
747,"2006","RA",NA,NA,"winter",0
747,"2006",NA,NA,NA,"summer",NA
727,"2006","RA",NA,NA,"winter",0
727,"2006",NA,NA,NA,"summer",NA
859,"2006","J",NA,NA,"winter",1
859,"2006","Y",NA,NA,"summer",1
860,"2006","NRA",NA,NA,"winter",1
860,"2006",NA,NA,NA,"summer",1
758,"2006","RA",1,NA,"winter",1
758,"2006","RA",NA,4,"summer",1
759,"2006",NA,NA,NA,"winter",1
759,"2006","RA",NA,5,"summer",1
760,"2006","RA",0,NA,"winter",1
760,"2006","NRA",NA,NA,"summer",1
861,"2006","J",NA,NA,"winter",0
861,"2006",NA,NA,NA,"summer",NA
761,"2006","RA",1,NA,"winter",1
761,"2006","RA",NA,NA,"summer",1
764,"2006",NA,NA,NA,"winter",NA
764,"2006",NA,NA,NA,"summer",NA
814,"2006","Y",NA,NA,"winter",NA
814,"2006",NA,NA,NA,"summer",NA
767,"2006",NA,NA,NA,"winter",NA
767,"2006",NA,NA,NA,"summer",NA
862,"2006","J",NA,NA,"winter",0
862,"2006",NA,NA,NA,"summer",NA
773,"2006",NA,NA,NA,"winter",1
773,"2006","RA",NA,4,"summer",1
774,"2006","NRA",1,NA,"winter",1
774,"2006","RA",NA,2,"summer",1
779,"2006","NRA",1,NA,"winter",1
779,"2006","RA",NA,2,"summer",1
780,"2006","RA",NA,NA,"winter",0
780,"2006",NA,NA,NA,"summer",NA
820,"2006","Y",NA,NA,"winter",0
820,"2006",NA,NA,NA,"summer",NA
824,"2006","RA",0,NA,"winter",1
824,"2006","NRA",NA,NA,"summer",1
825,"2006","Y",0,NA,"winter",1
825,"2006","NRA",NA,NA,"summer",1
863,"2006","J",NA,NA,"winter",0
863,"2006",NA,NA,NA,"summer",NA
864,"2006","J",NA,NA,"winter",1
864,"2006","Y",NA,NA,"summer",0
865,"2006","J",NA,NA,"winter",0
865,"2006",NA,NA,NA,"summer",NA
866,"2006","J",NA,NA,"winter",1
866,"2006","Y",NA,NA,"summer",0
867,"2006","J",NA,NA,"winter",1
867,"2006","Y",NA,NA,"summer",1
868,"2006","J",NA,NA,"winter",1
868,"2006","Y",NA,NA,"summer",1
785,"2006","RA",1,NA,"winter",1
785,"2006","RA",NA,5,"summer",1
828,"2006","Y",NA,NA,"winter",NA
828,"2006",NA,NA,NA,"summer",NA
788,"2006","RA",1,NA,"winter",1
788,"2006","RA",NA,NA,"summer",1
792,"2006","NRA",1,NA,"winter",1
792,"2006","RA",NA,10,"summer",1
793,"2006","NRA",1,NA,"winter",1
793,"2006","RA",NA,2,"summer",1
796,"2006",NA,NA,NA,"winter",NA
796,"2006",NA,NA,NA,"summer",NA
798,"2006","RA",1,NA,"winter",1
798,"2006","RA",NA,5,"summer",1
800,"2006",NA,NA,NA,"winter",NA
800,"2006",NA,NA,NA,"summer",NA
731,"2006","RA",1,NA,"winter",1
731,"2006","RA",NA,6,"summer",1
732,"2006","RA",1,NA,"winter",1
732,"2006","RA",NA,7,"summer",1
801,"2006","RA",1,NA,"winter",1
801,"2006","RA",NA,2,"summer",1
803,"2006",NA,NA,NA,"winter",NA
803,"2006",NA,NA,NA,"summer",NA
804,"2006","RA",1,NA,"winter",1
804,"2006","RA",NA,6,"summer",1
805,"2006","NRA",NA,NA,"winter",0
805,"2006",NA,NA,NA,"summer",NA
806,"2006","RA",NA,NA,"winter",0
806,"2006",NA,NA,NA,"summer",NA
807,"2006","RA",1,NA,"winter",1
807,"2006","RA",NA,NA,"summer",0
810,"2006",NA,NA,NA,"winter",NA
810,"2006",NA,NA,NA,"summer",NA
619,"2006","RA",1,NA,"winter",1
619,"2006","RA",NA,NA,"summer",1
735,"2006","RA",1,NA,"winter",1
735,"2006","RA",NA,4,"summer",1
737,"2006","RA",1,NA,"winter",1
737,"2006","RA",NA,NA,"summer",1
742,"2006","RA",1,NA,"winter",1
742,"2006","RA",NA,3,"summer",1
833,"2006","Y",0,NA,"winter",1
833,"2006","NRA",NA,NA,"summer",1
834,"2006","Y",NA,NA,"winter",NA
834,"2006",NA,NA,NA,"summer",NA
835,"2006","Y",1,NA,"winter",1
835,"2006","RA",NA,NA,"summer",1
869,"2006","Y",NA,NA,"winter",0
869,"2006",NA,NA,NA,"summer",NA
838,"2006","Y",0,NA,"winter",1
838,"2006","NRA",NA,NA,"summer",1
870,"2006","J",NA,NA,"winter",1
870,"2006","Y",NA,NA,"summer",0
871,"2006","J",NA,NA,"winter",1
871,"2006","Y",NA,NA,"summer",1
844,"2006","Y",1,NA,"winter",1
844,"2006","RA",NA,5,"summer",1
872,"2006","J",NA,NA,"winter",0
872,"2006",NA,NA,NA,"summer",NA
873,"2006","J",NA,NA,"winter",0
873,"2006",NA,NA,NA,"summer",NA
874,"2006","J",NA,NA,"winter",0
874,"2006",NA,NA,NA,"summer",NA
875,"2006","J",NA,NA,"winter",0
875,"2006",NA,NA,NA,"summer",NA
876,"2006","J",NA,NA,"winter",0
876,"2006",NA,NA,NA,"summer",NA
877,"2006","J",NA,NA,"winter",0
877,"2006",NA,NA,NA,"summer",NA
878,"2006","J",NA,NA,"winter",0
878,"2006",NA,NA,NA,"summer",NA
879,"2006","J",NA,NA,"winter",0
879,"2006",NA,NA,NA,"summer",NA
880,"2006","NRA",NA,NA,"winter",0
880,"2006",NA,NA,NA,"summer",NA
881,"2006","J",NA,NA,"winter",0
881,"2006",NA,NA,NA,"summer",NA
882,"2006","J",NA,NA,"winter",1
882,"2006","Y",NA,NA,"summer",1
883,"2006","J",NA,NA,"winter",1
883,"2006","Y",NA,NA,"summer",1
884,"2006","J",NA,NA,"winter",0
884,"2006",NA,NA,NA,"summer",NA
885,"2006","J",NA,NA,"winter",0
885,"2006",NA,NA,NA,"summer",NA
886,"2006","J",NA,NA,"winter",0
886,"2006",NA,NA,NA,"summer",NA
887,"2006","J",NA,NA,"winter",0
887,"2006",NA,NA,NA,"summer",NA
888,"2006","J",NA,NA,"winter",1
888,"2006","Y",NA,NA,"summer",1
889,"2006","J",NA,NA,"winter",1
889,"2006","Y",NA,NA,"summer",1
890,"2006","J",NA,NA,"winter",0
890,"2006",NA,NA,NA,"summer",NA
891,"2006","J",NA,NA,"winter",0
891,"2006",NA,NA,NA,"summer",NA
892,"2006","J",NA,NA,"winter",0
892,"2006",NA,NA,NA,"summer",NA
893,"2006","J",NA,NA,"winter",0
893,"2006",NA,NA,NA,"summer",NA
894,"2006","J",NA,NA,"winter",0
894,"2006",NA,NA,NA,"summer",NA
895,"2006","J",NA,NA,"winter",0
895,"2006",NA,NA,NA,"summer",NA
896,"2006","J",NA,NA,"winter",1
896,"2006","Y",NA,NA,"summer",1
897,"2006","J",NA,NA,"winter",0
897,"2006",NA,NA,NA,"summer",NA
898,"2006","J",NA,NA,"winter",1
898,"2006","Y",NA,NA,"summer",0
899,"2006","J",NA,NA,"winter",1
899,"2006","Y",NA,NA,"summer",1
900,"2006","J",NA,NA,"winter",0
900,"2006",NA,NA,NA,"summer",NA
901,"2006","J",NA,NA,"winter",0
901,"2006",NA,NA,NA,"summer",NA
902,"2006","J",NA,NA,"winter",1
902,"2006","Y",NA,NA,"summer",0
903,"2006","J",NA,NA,"winter",1
903,"2006","Y",NA,NA,"summer",1
904,"2006","J",NA,NA,"winter",0
904,"2006",NA,NA,NA,"summer",NA
905,"2006","J",NA,NA,"winter",1
905,"2006","Y",NA,NA,"summer",1
906,"2006","J",NA,NA,"winter",0
906,"2006",NA,NA,NA,"summer",NA
907,"2006","J",NA,NA,"winter",1
907,"2006","Y",NA,NA,"summer",0
908,"2006","J",NA,NA,"winter",1
908,"2006","Y",NA,NA,"summer",0
846,"2006","Y",0,NA,"winter",1
846,"2006","NRA",NA,NA,"summer",1
847,"2006","Y",NA,NA,"winter",0
847,"2006",NA,NA,NA,"summer",NA
848,"2006","Y",0,NA,"winter",1
848,"2006","NRA",NA,NA,"summer",1
909,"2006","J",NA,NA,"winter",1
909,"2006","Y",NA,NA,"summer",0
910,"2006","J",NA,NA,"winter",0
910,"2006",NA,NA,NA,"summer",NA
911,"2006","J",NA,NA,"winter",0
911,"2006",NA,NA,NA,"summer",NA
912,"2006","J",NA,NA,"winter",0
912,"2006",NA,NA,NA,"summer",NA
913,"2006","J",NA,NA,"winter",0
913,"2006",NA,NA,NA,"summer",NA
914,"2006","J",NA,NA,"winter",1
914,"2006","Y",NA,NA,"summer",0
915,"2006","J",NA,NA,"winter",0
915,"2006",NA,NA,NA,"summer",NA
916,"2006","RA",NA,NA,"winter",1
916,"2006",NA,NA,NA,"summer",1
917,"2006","J",NA,NA,"winter",0
917,"2006",NA,NA,NA,"summer",NA
918,"2006","NRA",NA,NA,"winter",0
918,"2006",NA,NA,NA,"summer",NA
919,"2006","J",NA,NA,"winter",1
919,"2006","Y",NA,NA,"summer",0
920,"2006","NRA",1,NA,"winter",1
920,"2006","RA",NA,6,"summer",1
921,"2006","J",NA,NA,"winter",0
921,"2006",NA,NA,NA,"summer",NA
851,"2006","Y",NA,NA,"winter",NA
851,"2006",NA,NA,NA,"summer",NA
852,"2006","Y",NA,NA,"winter",NA
852,"2006",NA,NA,NA,"summer",NA
922,"2006","J",NA,NA,"winter",0
922,"2006",NA,NA,NA,"summer",NA
854,"2006","Y",0,NA,"winter",1
854,"2006","NRA",NA,NA,"summer",1
855,"2006","Y",NA,NA,"winter",NA
855,"2006",NA,NA,NA,"summer",NA
923,"2006","J",NA,NA,"winter",0
923,"2006",NA,NA,NA,"summer",NA
924,"2006","J",NA,NA,"winter",0
924,"2006",NA,NA,NA,"summer",NA
925,"2006","J",NA,NA,"winter",0
925,"2006",NA,NA,NA,"summer",NA
926,"2006","J",NA,NA,"winter",0
926,"2006",NA,NA,NA,"summer",NA
927,"2006","J",NA,NA,"winter",0
927,"2006",NA,NA,NA,"summer",NA
858,"2006","Y",1,NA,"winter",1
858,"2006","RA",NA,6,"summer",1
928,"2006","J",NA,NA,"winter",0
928,"2006",NA,NA,NA,"summer",NA
929,"2006","J",NA,NA,"winter",0
929,"2006",NA,NA,NA,"summer",NA
930,"2006","J",NA,NA,"winter",1
930,"2006","Y",NA,NA,"summer",1
931,"2006","J",NA,NA,"winter",0
931,"2006",NA,NA,NA,"summer",NA
932,"2006","J",NA,NA,"winter",1
932,"2006","Y",NA,NA,"summer",1
744,"2006","RA",1,NA,"winter",1
744,"2006","RA",NA,NA,"summer",1
645,"2007","NRA",1,NA,"winter",1
645,"2007","RA",NA,2,"summer",1
598,"2007","RA",1,NA,"winter",1
598,"2007","RA",NA,NA,"summer",1
463,"2007",NA,NA,NA,"winter",0
463,"2007",NA,NA,NA,"summer",NA
561,"2007","NRA",NA,NA,"winter",NA
561,"2007",NA,NA,NA,"summer",NA
669,"2007","RA",1,NA,"winter",1
669,"2007","RA",NA,6,"summer",1
637,"2007","RA",1,NA,"winter",1
637,"2007","RA",NA,6,"summer",1
673,"2007","RA",1,NA,"winter",1
673,"2007","RA",NA,1,"summer",1
539,"2007","RA",1,NA,"winter",1
539,"2007","RA",NA,6,"summer",1
647,"2007","RA",NA,NA,"winter",NA
647,"2007",NA,NA,NA,"summer",NA
650,"2007","RA",1,NA,"winter",1
650,"2007","RA",NA,NA,"summer",0
682,"2007",NA,NA,NA,"winter",NA
682,"2007",NA,NA,NA,"summer",NA
542,"2007","RA",1,NA,"winter",1
542,"2007","RA",NA,4,"summer",1
686,"2007","RA",0,NA,"winter",1
686,"2007","NRA",NA,NA,"summer",1
689,"2007","RA",NA,NA,"winter",0
689,"2007",NA,NA,NA,"summer",NA
690,"2007","RA",0,NA,"winter",1
690,"2007","NRA",NA,NA,"summer",1
657,"2007","RA",NA,NA,"winter",1
657,"2007",NA,NA,NA,"summer",1
698,"2007","RA",NA,NA,"winter",1
698,"2007",NA,NA,NA,"summer",0
705,"2007","RA",1,NA,"winter",1
705,"2007","RA",NA,NA,"summer",1
708,"2007","RA",NA,NA,"winter",1
708,"2007",NA,NA,NA,"summer",1
617,"2007","RA",NA,NA,"winter",0
617,"2007",NA,NA,NA,"summer",NA
715,"2007","RA",1,NA,"winter",1
715,"2007","RA",NA,NA,"summer",1
718,"2007","RA",1,NA,"winter",1
718,"2007","RA",NA,4,"summer",1
933,"2007","J",NA,NA,"winter",1
933,"2007","Y",NA,NA,"summer",1
721,"2007",NA,NA,NA,"winter",1
721,"2007","RA",NA,3,"summer",1
723,"2007","RA",1,NA,"winter",1
723,"2007","RA",NA,7,"summer",1
727,"2007",NA,NA,NA,"winter",NA
727,"2007",NA,NA,NA,"summer",NA
934,"2007","J",NA,NA,"winter",0
934,"2007",NA,NA,NA,"summer",NA
859,"2007","Y",1,NA,"winter",1
859,"2007","RA",NA,4,"summer",1
860,"2007",NA,NA,NA,"winter",1
860,"2007","RA",NA,6,"summer",1
758,"2007","RA",0,NA,"winter",1
758,"2007","NRA",NA,NA,"summer",1
759,"2007","RA",1,NA,"winter",1
759,"2007","RA",NA,5,"summer",1
760,"2007","NRA",0,NA,"winter",1
760,"2007","NRA",NA,NA,"summer",1
761,"2007","RA",1,NA,"winter",1
761,"2007","RA",NA,7,"summer",1
773,"2007","RA",NA,NA,"winter",0
773,"2007",NA,NA,NA,"summer",NA
774,"2007","RA",NA,NA,"winter",0
774,"2007",NA,NA,NA,"summer",NA
779,"2007","RA",1,NA,"winter",1
779,"2007","RA",NA,2,"summer",1
824,"2007","NRA",1,NA,"winter",1
824,"2007","RA",NA,1,"summer",1
825,"2007","NRA",1,NA,"winter",1
825,"2007","RA",NA,10,"summer",1
864,"2007","Y",NA,NA,"winter",NA
864,"2007",NA,NA,NA,"summer",NA
866,"2007","Y",NA,NA,"winter",NA
866,"2007",NA,NA,NA,"summer",NA
935,"2007","J",NA,NA,"winter",0
935,"2007",NA,NA,NA,"summer",NA
867,"2007","Y",0,NA,"winter",1
867,"2007","NRA",NA,NA,"summer",0
936,"2007","J",NA,NA,"winter",0
936,"2007",NA,NA,NA,"summer",NA
868,"2007","Y",0,NA,"winter",1
868,"2007","NRA",NA,NA,"summer",1
937,"2007","J",NA,NA,"winter",1
937,"2007","Y",NA,NA,"summer",1
785,"2007","RA",1,NA,"winter",1
785,"2007","RA",NA,NA,"summer",1
788,"2007","RA",1,NA,"winter",1
788,"2007","RA",NA,NA,"summer",1
792,"2007","RA",1,NA,"winter",1
792,"2007","RA",NA,6,"summer",1
793,"2007","RA",1,NA,"winter",1
793,"2007","RA",NA,NA,"summer",1
798,"2007","RA",0,NA,"winter",1
798,"2007","NRA",NA,NA,"summer",1
731,"2007","RA",1,NA,"winter",1
731,"2007","RA",NA,7,"summer",1
732,"2007","RA",NA,NA,"winter",1
732,"2007",NA,NA,NA,"summer",1
801,"2007","RA",NA,NA,"winter",0
801,"2007",NA,NA,NA,"summer",NA
804,"2007","RA",1,NA,"winter",1
804,"2007","RA",NA,5,"summer",1
807,"2007","RA",NA,NA,"winter",NA
807,"2007",NA,NA,NA,"summer",NA
619,"2007","RA",NA,NA,"winter",0
619,"2007",NA,NA,NA,"summer",NA
735,"2007","RA",1,NA,"winter",1
735,"2007","RA",NA,4,"summer",1
737,"2007","RA",1,NA,"winter",1
737,"2007","RA",NA,4,"summer",1
738,"2007","RA",1,NA,"winter",1
738,"2007","RA",NA,1,"summer",1
742,"2007","RA",1,NA,"winter",1
742,"2007","RA",NA,NA,"summer",1
833,"2007","NRA",1,NA,"winter",1
833,"2007","RA",NA,NA,"summer",1
835,"2007","RA",NA,NA,"winter",0
835,"2007",NA,NA,NA,"summer",NA
838,"2007","NRA",1,NA,"winter",1
838,"2007","RA",NA,5,"summer",1
870,"2007","Y",NA,NA,"winter",NA
870,"2007",NA,NA,NA,"summer",NA
871,"2007","Y",1,NA,"winter",1
871,"2007","RA",NA,NA,"summer",0
938,"2007","J",NA,NA,"winter",0
938,"2007",NA,NA,NA,"summer",NA
939,"2007","J",NA,NA,"winter",1
939,"2007","Y",NA,NA,"summer",1
940,"2007","J",NA,NA,"winter",0
940,"2007",NA,NA,NA,"summer",NA
875,"2007","Y",NA,NA,"winter",NA
875,"2007",NA,NA,NA,"summer",NA
882,"2007","Y",1,NA,"winter",1
882,"2007","RA",NA,4,"summer",1
883,"2007","Y",0,NA,"winter",1
883,"2007","NRA",NA,NA,"summer",1
885,"2007","Y",NA,NA,"winter",NA
885,"2007",NA,NA,NA,"summer",NA
888,"2007","Y",NA,NA,"winter",0
888,"2007",NA,NA,NA,"summer",NA
941,"2007","J",NA,NA,"winter",0
941,"2007",NA,NA,NA,"summer",NA
942,"2007","J",NA,NA,"winter",0
942,"2007",NA,NA,NA,"summer",NA
943,"2007","J",NA,NA,"winter",0
943,"2007",NA,NA,NA,"summer",NA
944,"2007","J",NA,NA,"winter",0
944,"2007",NA,NA,NA,"summer",NA
945,"2007","J",NA,NA,"winter",0
945,"2007",NA,NA,NA,"summer",NA
946,"2007","J",NA,NA,"winter",0
946,"2007",NA,NA,NA,"summer",NA
947,"2007","J",NA,NA,"winter",0
947,"2007",NA,NA,NA,"summer",NA
948,"2007","J",NA,NA,"winter",1
948,"2007","Y",NA,NA,"summer",1
949,"2007","J",NA,NA,"winter",0
949,"2007",NA,NA,NA,"summer",NA
950,"2007","J",NA,NA,"winter",0
950,"2007",NA,NA,NA,"summer",NA
951,"2007","J",NA,NA,"winter",0
951,"2007",NA,NA,NA,"summer",NA
952,"2007","J",NA,NA,"winter",0
952,"2007",NA,NA,NA,"summer",NA
953,"2007","J",NA,NA,"winter",0
953,"2007",NA,NA,NA,"summer",NA
896,"2007","Y",1,NA,"winter",1
896,"2007","RA",NA,3,"summer",1
898,"2007","Y",NA,NA,"winter",NA
898,"2007",NA,NA,NA,"summer",NA
954,"2007","J",NA,NA,"winter",0
954,"2007",NA,NA,NA,"summer",NA
899,"2007","Y",0,NA,"winter",1
899,"2007","NRA",NA,NA,"summer",1
955,"2007","Y",0,NA,"winter",1
955,"2007","NRA",NA,NA,"summer",0
956,"2007","J",NA,NA,"winter",0
956,"2007",NA,NA,NA,"summer",NA
957,"2007","J",NA,NA,"winter",1
957,"2007","Y",NA,NA,"summer",1
958,"2007","J",NA,NA,"winter",1
958,"2007","Y",NA,NA,"summer",1
902,"2007","Y",NA,NA,"winter",NA
902,"2007",NA,NA,NA,"summer",NA
903,"2007","Y",0,NA,"winter",1
903,"2007","NRA",NA,NA,"summer",1
959,"2007","J",NA,NA,"winter",0
959,"2007",NA,NA,NA,"summer",NA
960,"2007","J",NA,NA,"winter",0
960,"2007",NA,NA,NA,"summer",NA
961,"2007","RA",NA,NA,"winter",0
961,"2007",NA,NA,NA,"summer",NA
962,"2007","Y",1,NA,"winter",1
962,"2007","RA",NA,NA,"summer",1
963,"2007","J",NA,NA,"winter",0
963,"2007",NA,NA,NA,"summer",NA
964,"2007","J",NA,NA,"winter",0
964,"2007",NA,NA,NA,"summer",NA
965,"2007","J",NA,NA,"winter",0
965,"2007",NA,NA,NA,"summer",NA
966,"2007","J",NA,NA,"winter",0
966,"2007",NA,NA,NA,"summer",NA
967,"2007","J",NA,NA,"winter",1
967,"2007","Y",NA,NA,"summer",1
968,"2007","J",NA,NA,"winter",0
968,"2007",NA,NA,NA,"summer",NA
969,"2007","J",NA,NA,"winter",0
969,"2007",NA,NA,NA,"summer",NA
970,"2007","J",NA,NA,"winter",0
970,"2007",NA,NA,NA,"summer",NA
971,"2007","J",NA,NA,"winter",1
971,"2007","Y",NA,NA,"summer",1
972,"2007","NRA",1,NA,"winter",1
972,"2007","RA",NA,2,"summer",1
