"site","transect","subQuadrat","ID","fl","fs","fps","surv","time","LS","stage","density","density2","transitionJ","transitionSR","transitionLR"
"Retin",1,7,"RO1.7.16",NA,NA,NA,0,2016,"HG","SR",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.23",NA,NA,NA,1,2016,"HG","SR",22,484,NA,0,NA
"Retin",1,7,"RO1.7.25",NA,NA,NA,0,2016,"HG","SR",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.36",NA,NA,NA,1,2016,"HG","SR",22,484,NA,0,NA
"Retin",1,7,"RO1.7.37",NA,NA,NA,0,2016,"HG","SR",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.38",NA,NA,NA,0,2016,"HG","SR",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.45",NA,NA,NA,1,2016,"HG","J",22,484,0,NA,NA
"Retin",1,7,"RO1.7.46",NA,NA,NA,0,2016,"HG","J",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.47",NA,NA,NA,0,2016,"HG","SR",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.52",0,NA,NA,0,2016,"HG","SD",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.53",0,NA,NA,1,2016,"HG","SD",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.54",0,NA,NA,0,2016,"HG","SD",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.55",0,NA,NA,0,2016,"HG","SD",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.56",0,NA,NA,0,2016,"HG","SD",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.57",0,NA,NA,0,2016,"HG","SD",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.58",0,NA,NA,0,2016,"HG","SD",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.59",0,NA,NA,1,2016,"HG","SD",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.60",0,NA,NA,0,2016,"HG","SD",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.61",0,NA,NA,0,2016,"HG","SD",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.62",0,NA,NA,0,2016,"HG","SD",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.63",0,NA,NA,0,2016,"HG","SD",22,484,NA,NA,NA
"Retin",1,7,"RO1.7.64",0,NA,NA,0,2016,"HG","SD",22,484,NA,NA,NA
"Retin",1,8,"RO1.8.6",0,NA,NA,0,2016,"HG","J",5,25,0,NA,NA
"Retin",1,8,"RO1.8.7",0,NA,NA,0,2016,"HG","SD",5,25,NA,NA,NA
"Retin",1,8,"RO1.8.8",0,NA,NA,0,2016,"HG","SD",5,25,NA,NA,NA
"Retin",1,8,"RO1.8.9",0,NA,NA,0,2016,"HG","J",5,25,NA,NA,NA
"Retin",1,8,"RO1.8.10",0,NA,NA,1,2016,"HG","SD",5,25,NA,NA,NA
"Retin",1,9,"RO1.9.6",NA,NA,NA,0,2016,"HG","LR",14,196,NA,NA,NA
"Retin",1,9,"RO1.9.22",NA,NA,NA,0,2016,"HG","SR",14,196,NA,NA,NA
"Retin",1,9,"RO1.9.26",NA,NA,NA,0,2016,"HG","SR",14,196,NA,NA,NA
"Retin",1,9,"RO1.9.28",NA,NA,NA,0,2016,"HG","SR",14,196,NA,NA,NA
"Retin",1,9,"RO1.9.31",NA,NA,NA,0,2016,"HG","SR",14,196,NA,NA,NA
"Retin",1,9,"RO1.9.39",NA,NA,NA,0,2016,"HG","SR",14,196,NA,NA,NA
"Retin",1,9,"RO1.9.40",0,NA,NA,0,2016,"HG","J",14,196,NA,NA,NA
"Retin",1,9,"RO1.9.41",0,NA,NA,0,2016,"HG","J",14,196,NA,NA,NA
"Retin",1,9,"RO1.9.43",0,NA,NA,0,2016,"HG","J",14,196,NA,NA,NA
"Retin",1,9,"RO1.9.44",0,NA,NA,0,2016,"HG","SD",14,196,NA,NA,NA
"Retin",1,9,"RO1.9.45",0,NA,NA,0,2016,"HG","J",14,196,0,NA,NA
"Retin",1,9,"RO1.9.46",0,NA,NA,1,2016,"HG","SD",14,196,NA,NA,NA
"Retin",1,9,"RO1.9.47",0,NA,NA,0,2016,"HG","SD",14,196,NA,NA,NA
"Retin",1,9,"RO1.9.48",0,NA,NA,0,2016,"HG","SD",14,196,NA,NA,NA
"Retin",1,10,"RO1.10.6",0,NA,NA,0,2016,"HG","SD",2,4,NA,NA,NA
"Retin",1,10,"RO1.10.7",0,NA,NA,0,2016,"HG","SD",2,4,NA,NA,NA
"Retin",2,5,"RO2.5.2",NA,NA,NA,0,2016,"HG","LR",2,4,NA,NA,NA
"Retin",2,5,"RO2.5.3",0,NA,NA,1,2016,"HG","SD",2,4,NA,NA,NA
"Retin",2,7,"RO2.7.22",NA,NA,NA,1,2016,"HG","LR",6,36,NA,NA,0
"Retin",2,7,"RO2.7.30",0,NA,NA,0,2016,"HG","SD",6,36,NA,NA,NA
"Retin",2,7,"RO2.7.31",0,NA,NA,0,2016,"HG","SD",6,36,NA,NA,NA
"Retin",2,7,"RO2.7.32",0,NA,NA,1,2016,"HG","SD",6,36,NA,NA,NA
"Retin",2,7,"RO2.7.33",0,NA,NA,1,2016,"HG","SD",6,36,NA,NA,NA
"Retin",2,7,"RO2.7.34",0,NA,NA,0,2016,"HG","SD",6,36,NA,NA,NA
"Retin",2,10,"RO2.10.1",0,NA,NA,0,2016,"HG","SD",2,4,NA,NA,NA
"Retin",2,10,"RO2.10.2",0,NA,NA,0,2016,"HG","J",2,4,NA,NA,NA
"Retin",3,1,"RO3.1.6",NA,NA,NA,1,2016,"HG","LR",1,1,NA,NA,0
"Retin",3,2,"RO3.2.6",0,NA,NA,0,2016,"HG","SD",3,9,NA,NA,NA
"Retin",3,2,"RO3.2.7",0,NA,NA,0,2016,"HG","SD",3,9,NA,NA,NA
"Retin",3,2,"RO3.2.8",0,NA,NA,0,2016,"HG","SD",3,9,NA,NA,NA
"Retin",3,3,"RO3.3.25",0,NA,NA,0,2016,"HG","J",4,16,NA,NA,NA
"Retin",3,3,"RO3.3.27",0,NA,NA,0,2016,"HG","SD",4,16,NA,NA,NA
"Retin",3,3,"RO3.3.28",0,NA,NA,1,2016,"HG","J",4,16,0,NA,NA
"Retin",3,3,"RO3.3.29",0,NA,NA,1,2016,"HG","J",4,16,1,NA,NA
"Retin",3,4,"RO3.4.21",NA,NA,NA,0,2016,"HG","LR",8,64,NA,NA,NA
"Retin",3,4,"RO3.4.23",NA,NA,NA,0,2016,"HG","SR",8,64,NA,NA,NA
"Retin",3,4,"RO3.4.29",0,NA,NA,1,2016,"HG","SD",8,64,NA,NA,NA
"Retin",3,4,"RO3.4.30",0,NA,NA,0,2016,"HG","SD",8,64,NA,NA,NA
"Retin",3,4,"RO3.4.31",0,NA,NA,0,2016,"HG","J",8,64,NA,NA,NA
"Retin",3,4,"RO3.4.32",0,NA,NA,1,2016,"HG","SD",8,64,NA,NA,NA
"Retin",3,4,"RO3.4.33",0,NA,NA,0,2016,"HG","SD",8,64,NA,NA,NA
"Retin",3,4,"RO3.4.34",0,NA,NA,0,2016,"HG","SD",8,64,NA,NA,NA
"Retin",3,5,"RO3.5.31",0,NA,NA,0,2016,"HG","SD",4,16,NA,NA,NA
"Retin",3,5,"RO3.5.32",0,NA,NA,0,2016,"HG","SD",4,16,NA,NA,NA
"Retin",3,5,"RO3.5.33",0,NA,NA,0,2016,"HG","SD",4,16,NA,NA,NA
"Retin",3,5,"RO3.5.34",0,NA,NA,0,2016,"HG","SD",4,16,NA,NA,NA
"Retin",3,6,"RO3.6.13",NA,NA,NA,1,2016,"HG","LR",10,100,NA,NA,0
"Retin",3,6,"RO3.6.15",0,NA,NA,0,2016,"HG","SD",10,100,NA,NA,NA
"Retin",3,6,"RO3.6.16",0,NA,NA,0,2016,"HG","SD",10,100,NA,NA,NA
"Retin",3,6,"RO3.6.17",0,NA,NA,0,2016,"HG","SD",10,100,NA,NA,NA
"Retin",3,6,"RO3.6.18",0,NA,NA,0,2016,"HG","SD",10,100,NA,NA,NA
"Retin",3,6,"RO3.6.19",0,NA,NA,0,2016,"HG","SD",10,100,NA,NA,NA
"Retin",3,6,"RO3.6.20",0,NA,NA,0,2016,"HG","SD",10,100,NA,NA,NA
"Retin",3,6,"RO3.6.21",0,NA,NA,0,2016,"HG","SD",10,100,NA,NA,NA
"Retin",3,6,"RO3.6.22",0,NA,NA,0,2016,"HG","SD",10,100,NA,NA,NA
"Retin",3,6,"RO3.6.23",0,NA,NA,0,2016,"HG","SD",10,100,NA,NA,NA
"Retin",3,7,"RO3.7.7",0,NA,NA,0,2016,"HG","SD",1,1,NA,NA,NA
"Retin",3,8,"RO3.8.21",NA,NA,NA,1,2016,"HG","SR",16,256,NA,1,NA
"Retin",3,8,"RO3.8.23",0,NA,NA,0,2016,"HG","SR",16,256,NA,NA,NA
"Retin",3,8,"RO3.8.25",NA,NA,NA,0,2016,"HG","SR",16,256,NA,NA,NA
"Retin",3,8,"RO3.8.33",NA,NA,NA,0,2016,"HG","SR",16,256,NA,NA,NA
"Retin",3,8,"RO3.8.36",NA,NA,NA,1,2016,"HG","LR",16,256,NA,NA,0
"Retin",3,8,"RO3.8.40",NA,NA,NA,0,2016,"HG","SR",16,256,NA,NA,NA
"Retin",3,8,"RO3.8.44",NA,NA,NA,0,2016,"HG","SR",16,256,NA,NA,NA
"Retin",3,8,"RO3.8.45",NA,NA,NA,0,2016,"HG","SR",16,256,NA,NA,NA
"Retin",3,8,"RO3.8.53",NA,NA,NA,0,2016,"HG","SR",16,256,NA,NA,NA
"Retin",3,8,"RO3.8.59",0,NA,NA,0,2016,"HG","SD",16,256,NA,NA,NA
"Retin",3,8,"RO3.8.60",0,NA,NA,0,2016,"HG","SD",16,256,NA,NA,NA
"Retin",3,8,"RO3.8.61",0,NA,NA,1,2016,"HG","SD",16,256,NA,NA,NA
"Retin",3,8,"RO3.8.62",0,NA,NA,0,2016,"HG","SD",16,256,NA,NA,NA
"Retin",3,8,"RO3.8.63",0,NA,NA,1,2016,"HG","SD",16,256,NA,NA,NA
"Retin",3,8,"RO3.8.64",0,NA,NA,1,2016,"HG","SD",16,256,NA,NA,NA
"Retin",3,8,"RO3.8.65",0,NA,NA,1,2016,"HG","SD",16,256,NA,NA,NA
"Retin",3,9,"RO3.9.30",0,NA,NA,1,2016,"HG","J",7,49,0,NA,NA
"Retin",3,9,"RO3.9.32",0,NA,NA,0,2016,"HG","SD",7,49,NA,NA,NA
"Retin",3,9,"RO3.9.33",0,NA,NA,1,2016,"HG","SD",7,49,NA,NA,NA
"Retin",3,9,"RO3.9.34",0,NA,NA,0,2016,"HG","SD",7,49,NA,NA,NA
"Retin",3,9,"RO3.9.35",0,NA,NA,0,2016,"HG","SD",7,49,NA,NA,NA
"Retin",3,9,"RO3.9.36",0,NA,NA,0,2016,"HG","SD",7,49,NA,NA,NA
"Retin",3,9,"RO3.9.37",0,NA,NA,1,2016,"HG","J",7,49,0,NA,NA
"Retin",3,10,"RO3.10.11",NA,NA,NA,0,2016,"HG","SR",1,1,NA,NA,NA
"Retin",4,2,"RO4.2.1",NA,NA,NA,0,2016,"HG","LR",3,9,NA,NA,NA
"Retin",4,2,"RO4.2.2",0,NA,NA,0,2016,"HG","SD",3,9,NA,NA,NA
"Retin",4,2,"RO4.2.3",0,NA,NA,0,2016,"HG","SD",3,9,NA,NA,NA
"Retin",4,3,"RO4.3.3",NA,NA,NA,0,2016,"HG","LR",14,196,NA,NA,NA
"Retin",4,3,"RO4.3.9",NA,NA,NA,0,2016,"HG","SR",14,196,NA,NA,NA
"Retin",4,3,"RO4.3.20",NA,NA,NA,0,2016,"HG","SR",14,196,NA,NA,NA
"Retin",4,3,"RO4.3.23",0,NA,NA,0,2016,"HG","J",14,196,NA,NA,NA
"Retin",4,3,"RO4.3.24",0,NA,NA,0,2016,"HG","LR",14,196,NA,NA,NA
"Retin",4,3,"RO4.3.25",0,NA,NA,1,2016,"HG","J",14,196,1,NA,NA
"Retin",4,3,"RO4.3.26",0,NA,NA,0,2016,"HG","SD",14,196,NA,NA,NA
"Retin",4,3,"RO4.3.27",0,NA,NA,1,2016,"HG","SD",14,196,NA,NA,NA
"Retin",4,3,"RO4.3.28",0,NA,NA,0,2016,"HG","SD",14,196,NA,NA,NA
"Retin",4,3,"RO4.3.29",0,NA,NA,0,2016,"HG","SD",14,196,NA,NA,NA
"Retin",4,3,"RO4.3.30",0,NA,NA,0,2016,"HG","SD",14,196,NA,NA,NA
"Retin",4,3,"RO4.3.31",0,NA,NA,0,2016,"HG","SD",14,196,NA,NA,NA
"Retin",4,3,"RO4.3.32",0,NA,NA,0,2016,"HG","SD",14,196,NA,NA,NA
"Retin",4,3,"RO4.3.33",0,NA,NA,0,2016,"HG","SD",14,196,NA,NA,NA
"Retin",4,4,"RO4.4.46",NA,NA,NA,1,2016,"HG","SR",41,1681,NA,1,NA
"Retin",4,4,"RO4.4.48",NA,NA,NA,0,2016,"HG","LR",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.49",NA,NA,NA,1,2016,"HG","SR",41,1681,NA,1,NA
"Retin",4,4,"RO4.4.51",NA,NA,NA,1,2016,"HG","SR",41,1681,NA,0,NA
"Retin",4,4,"RO4.4.52",NA,NA,NA,1,2016,"HG","SR",41,1681,NA,1,NA
"Retin",4,4,"RO4.4.54",NA,NA,NA,1,2016,"HG","LR",41,1681,NA,NA,1
"Retin",4,4,"RO4.4.55",NA,NA,NA,1,2016,"HG","SR",41,1681,NA,1,NA
"Retin",4,4,"RO4.4.59",NA,NA,NA,0,2016,"HG","SR",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.60",1,1,2,0,2016,"HG","SR",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.65",0,NA,NA,0,2016,"HG","J",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.68",1,1,6,0,2016,"HG","LR",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.69",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.70",0,NA,NA,0,2016,"HG","SR",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.71",0,NA,NA,0,2016,"HG","J",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.72",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.73",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.74",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.75",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.76",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.77",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.78",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.79",0,NA,NA,1,2016,"HG","SR",41,1681,NA,0,NA
"Retin",4,4,"RO4.4.80",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.81",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.82",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.83",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.84",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.85",0,NA,NA,1,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.86",NA,NA,NA,0,2016,"HG",NA,41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.87",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.88",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.89",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.90",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.91",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.92",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.93",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.94",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.95",0,NA,NA,1,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.96",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.97",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,4,"RO4.4.98",0,NA,NA,0,2016,"HG","SD",41,1681,NA,NA,NA
"Retin",4,5,"RO4.5.18",0,NA,NA,0,2016,"HG","SD",3,9,NA,NA,NA
"Retin",4,5,"RO4.5.19",0,NA,NA,0,2016,"HG","SD",3,9,NA,NA,NA
"Retin",4,5,"RO4.5.20",0,NA,NA,0,2016,"HG","SD",3,9,NA,NA,NA
"Retin",4,6,"RO4.6.2",0,NA,NA,0,2016,"HG","J",2,4,NA,NA,NA
"Retin",4,6,"RO4.6.3",0,NA,NA,0,2016,"HG","SD",2,4,NA,NA,NA
"Retin",4,9,"RO4.9.2",NA,NA,NA,0,2016,"HG","LR",1,1,NA,NA,NA
"Retin",4,10,"RO4.10.1",0,NA,NA,0,2016,"HG","SD",1,1,NA,NA,NA
"Tarifa",4,1,"TV4.1.1",NA,NA,NA,0,2016,"LG","SR",1,1,NA,NA,NA
"Tarifa",4,2,"TV4.2.2",NA,NA,NA,0,2016,"LG","LR",1,1,NA,NA,NA
"Tarifa",4,3,"TV4.3.5",NA,NA,NA,1,2016,"LG","SR",1,1,NA,1,NA
"Tarifa",2,7,"TV2.7.3",NA,NA,NA,0,2016,"LG","SR",1,1,NA,NA,NA
"Tarifa",2,8,"TV2.8.3",NA,NA,NA,0,2016,"LG","LR",4,16,NA,NA,NA
"Tarifa",2,8,"TV2.8.4",0,NA,NA,1,2016,"LG","J",4,16,0,NA,NA
"Tarifa",2,8,"TV2.8.5",0,NA,NA,0,2016,"LG","SD",4,16,NA,NA,NA
"Tarifa",2,8,"TV2.8.6",0,NA,NA,1,2016,"LG","SD",4,16,NA,NA,NA
"Tarifa",1,8,"TV1.8.2",NA,NA,NA,0,2016,"LG","J",5,25,NA,NA,NA
"Tarifa",1,8,"TV1.8.3",0,NA,NA,0,2016,"LG","SD",5,25,NA,NA,NA
"Tarifa",1,8,"TV1.8.4",0,NA,NA,0,2016,"LG","SD",5,25,NA,NA,NA
"Tarifa",1,8,"TV1.8.5",0,NA,NA,1,2016,"LG","SD",5,25,NA,NA,NA
"Tarifa",1,8,"TV1.8.6",0,NA,NA,1,2016,"LG","SD",5,25,NA,NA,NA
"Tarifa",1,10,"TV1.10.1",NA,NA,NA,0,2016,"LG","SR",5,25,NA,NA,NA
"Tarifa",1,10,"TV1.10.3",NA,NA,NA,0,2016,"LG","LR",5,25,NA,NA,NA
"Tarifa",1,10,"TV1.10.4",NA,NA,NA,0,2016,"LG","SR",5,25,NA,NA,NA
"Vertedero",1,4,"VY1.4.2",NA,NA,NA,0,2016,"LG","LR",9,81,NA,NA,NA
"Vertedero",1,4,"VY1.4.6",0,NA,NA,0,2016,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,4,"VY1.4.7",0,NA,NA,0,2016,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,4,"VY1.4.8",0,NA,NA,0,2016,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,4,"VY1.4.9",0,NA,NA,0,2016,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,4,"VY1.4.10",0,NA,NA,0,2016,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,4,"VY1.4.11",0,NA,NA,0,2016,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,4,"VY1.4.12",0,NA,NA,0,2016,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,4,"VY1.4.13",0,NA,NA,0,2016,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,5,"VY1.5.2",0,NA,NA,0,2016,"LG","SD",2,4,NA,NA,NA
"Vertedero",1,5,"VY1.5.3",0,NA,NA,0,2016,"LG","SD",2,4,NA,NA,NA
"Vertedero",1,6,"VY1.6.3",NA,NA,NA,0,2016,"LG","LR",6,36,NA,NA,NA
"Vertedero",1,6,"VY1.6.4",NA,NA,NA,0,2016,"LG","LR",6,36,NA,NA,NA
"Vertedero",1,6,"VY1.6.5",0,NA,NA,0,2016,"LG","SD",6,36,NA,NA,NA
"Vertedero",1,6,"VY1.6.6",0,NA,NA,0,2016,"LG","SD",6,36,NA,NA,NA
"Vertedero",1,6,"VY1.6.7",0,NA,NA,1,2016,"LG","SD",6,36,NA,NA,NA
"Vertedero",1,6,"VY1.6.8",0,NA,NA,1,2016,"LG","SD",6,36,NA,NA,NA
"Vertedero",1,7,"VY1.7.18",0,NA,NA,0,2016,"LG","SD",1,1,NA,NA,NA
"Vertedero",1,8,"VY1.8.24",0,NA,NA,0,2016,"LG","J",1,1,NA,NA,NA
"Vertedero",1,9,"VY1.9.37",0,NA,NA,0,2016,"LG","J",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.38",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.39",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.40",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.41",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.42",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.43",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.44",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.45",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.46",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.47",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.48",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.49",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.50",0,NA,NA,0,2016,"LG","J",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.51",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.52",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.53",0,NA,NA,0,2016,"LG","J",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.54",0,NA,NA,0,2016,"LG","J",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.55",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.56",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.57",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.58",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.59",0,NA,NA,0,2016,"LG","J",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.60",0,NA,NA,0,2016,"LG","J",25,625,NA,NA,NA
"Vertedero",1,9,"VY1.9.61",0,NA,NA,0,2016,"LG","SD",25,625,NA,NA,NA
"Vertedero",1,10,"VY1.10.40",NA,NA,NA,0,2016,"LG","LR",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.50",NA,NA,NA,0,2016,"LG","J",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.54",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.55",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.56",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.57",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.58",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.59",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.60",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.61",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.62",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.63",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.64",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.65",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.66",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.67",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.68",0,NA,NA,0,2016,"LG","J",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.69",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.70",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.71",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.72",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.73",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.74",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",1,10,"VY1.10.75",0,NA,NA,0,2016,"LG","SD",24,576,NA,NA,NA
"Vertedero",2,2,"VY2.2.3",0,NA,NA,0,2016,"LG","SD",1,1,NA,NA,NA
"Vertedero",2,4,"VY2.4.3",NA,NA,NA,0,2016,"LG","SR",8,64,NA,NA,NA
"Vertedero",2,4,"VY2.4.24",0,NA,NA,1,2016,"LG","SD",8,64,NA,NA,NA
"Vertedero",2,4,"VY2.4.25",0,NA,NA,0,2016,"LG","SD",8,64,NA,NA,NA
"Vertedero",2,4,"VY2.4.26",0,NA,NA,0,2016,"LG","SD",8,64,NA,NA,NA
"Vertedero",2,4,"VY2.4.27",0,NA,NA,0,2016,"LG","SD",8,64,NA,NA,NA
"Vertedero",2,4,"VY2.4.28",0,NA,NA,1,2016,"LG","SD",8,64,NA,NA,NA
"Vertedero",2,4,"VY2.4.29",0,NA,NA,1,2016,"LG","SD",8,64,NA,NA,NA
"Vertedero",2,4,"VY2.4.30",0,NA,NA,0,2016,"LG","SD",8,64,NA,NA,NA
"Vertedero",2,6,"VY2.6.1",NA,NA,NA,0,2016,"LG","LR",13,169,NA,NA,NA
"Vertedero",2,6,"VY2.6.7",NA,NA,NA,0,2016,"LG","LR",13,169,NA,NA,NA
